channel_title,video_title,views,likes,comments,published_date
realpython,#podcastBoost Productivity With Just 100 Lines of Python Code,3996,52,0,5/12/2025
realpython,"Experiments With Gen AI, Knowledge Graphs, Workflows, and Python | Real Python Podcast #248",1140,29,2,5/9/2025
realpython,Forget Manual Virtual Envs -- This Is the Future!,2923,95,1,5/7/2025
realpython,Thread Safety in Python: Locks and Other Techniques -- Solving Races With Locks,970,39,3,5/1/2025
realpython,From Frustration to Flow: Speeding Up Python Linting with Ruff,2387,56,0,4/28/2025
realpython,MySQL Databases and Python: Getting Started & Installing the MySQL Server,807,33,0,4/24/2025
realpython,Why Media Literacy Is Key to Using AI Wisely,2203,25,0,4/23/2025
realpython,Creating a Python Dice Roll Application: Defining the Project & Building the Text-Based Interface,809,28,2,4/17/2025
realpython,The AI Workout Plan: Train Your Intuition with LLMs,1977,14,0,4/16/2025
realpython,Why Listening to Users Matters More Than Code,1947,30,0,4/14/2025
realpython,Learning Intermediate Python With a Deep Dive Course | Real Python Podcast #246,1520,24,1,4/11/2025
realpython,Speed Up Python Projects With This Research Trick,2307,54,1,4/2/2025
realpython,How to Host Python Code Online with GitHub Gists,7286,82,3,3/31/2025
realpython,"What Can You Do With Python: Beginning Web Dev, CLIs, and TUIs",1599,65,1,3/27/2025
realpython,No C Skills? AI Still Built My SQLite Extension,2616,60,1,3/26/2025
realpython,Bribing the Bot: The Strange Psychology of Coding AIs,1103,49,1,3/24/2025
realpython,A Decade of Automating the Boring Stuff With Python | Real Python Podcast #244,2152,51,2,3/21/2025
realpython,Using Structural Pattern Matching in Python: Using Basic Patterns,1125,47,1,3/20/2025
realpython,Can You Hack ChatGPT to Install Any Python Library?,7700,231,4,3/19/2025
realpython,ChatGPT as a Data Scientist? Upload & Analyze CSV Files,1381,39,1,3/17/2025
realpython,Introducing Duck Typing in Python,2027,63,8,3/13/2025
realpython,Stop Googling Code – Let Claude Build It Instead!,2040,88,3,3/12/2025
realpython,Eric Matthes: Maybe Don't Start With Unit Tests | Real Python Podcast #242,1099,20,0,3/7/2025
realpython,Working With Python Polars: Getting Started with DataFrames,1252,43,0,3/6/2025
realpython,How AI Is Revolutionizing Debugging and Coding,840,26,2,3/5/2025
realpython,How Writing Skills Can Make or Break Your Influence,849,34,0,3/3/2025
realpython,Deciphering Python Jargon & Compiling Python 1.0 | Real Python Podcast #241,913,22,0,2/28/2025
realpython,How to Build Credibility Online in Just 6 Months,708,19,0,2/24/2025
realpython,Concatenating Strings in Python Efficiently: the Plus Operator and .join(),1127,49,1,2/20/2025
realpython,Behavior-Driven vs Test-Driven Development & Using Regex in Python | Real Python Podcast #239,1123,24,0,2/14/2025
realpython,The Secret to Keeping Your Blog Alive (Even After Years Away),758,15,0,2/12/2025
realpython,Charlie Marsh: Accelerating Python Tooling With Ruff and uv | Real Python Podcast #238,1882,54,2,2/7/2025
realpython,NumPy Techniques and Practical Examples: Populating & Changing Multidimensional Arrays,941,42,0,2/6/2025
realpython,Abstract Base Classes in Python: Why & How to Use Them,889,45,2,2/5/2025
realpython,Creating a Scalable Flask Web Application From Scratch: Setting Up & Running Flask,992,9,3,1/30/2025
realpython,Why Fine-Tuning Beats RAG for Sentiment Analysis,615,17,1,1/27/2025
realpython,Python's tuple Data Type: Creating a Tuple & Retrieving Elements,321,10,2,1/23/2025
realpython,Transform Your Python Skills in Just 8 Weeks,21329,57,6,1/18/2025
realpython,Principles for Considering Your Python Tooling | Real Python Podcast #235,1122,24,0,1/17/2025
realpython,Dictionary Comprehensions in Python: Reviewing Dictionaries & Understanding Comprehensions,322,15,0,1/16/2025
realpython,The Hidden Skills That Make Open Source Thrive,523,10,0,1/13/2025
realpython,Building New Structures for Learning Python | Real Python Podcast #234,1260,21,5,1/10/2025
realpython,"Ways to Start Interacting With Python: ""Hello, World!"" in Interactive Mode",423,10,1,1/9/2025
realpython,How Navy.mil Became One of the First Websites Ever,567,10,0,1/8/2025
realpython,Mentorship in Python: Guiding Learners to Code Independently,814,22,0,1/6/2025
realpython,PyCoder's Weekly 2024 Top Articles & Missing Gems | Real Python Podcast #233,1170,22,2,1/3/2025
realpython,"Why Syntactic Sugar Matters: F-Strings, Decorators, and More",605,10,0,1/1/2025
realpython,Why T-Strings Might Be the Next Big Thing in Python,956,20,0,12/30/2024
realpython,Exploring Modern Sentiment Analysis Approaches in Python | Real Python Podcast #232,1430,29,0,12/20/2024
realpython,Programming Sockets in Python: Fetching Pages & Looking at the Network,913,20,0,12/19/2024
realpython,Handcuff-Free Coding: Why Tool Choice Matters,607,8,0,12/18/2024
realpython,Why We Don’t Upgrade Immediately,731,16,0,12/16/2024
realpython,Do You Really Need Comments in Python Code?,713,21,0,12/11/2024
realpython,abs() function in Python: absolute value!,747,22,0,12/9/2024
realpython,Good Python Programming Practices When New to the Language | Real Python Podcast #231,2157,47,2,12/6/2024
realpython,marimo: Reactive Notebooks and Deployable Web Apps in Python | Real Python Podcast #230,1901,42,0,11/29/2024
realpython,Getting Started With Python Poetry,6338,102,3,11/28/2024
realpython,The Dangers of Copying Big Tech Solutions Blindly,293,14,0,11/27/2024
realpython,Why pip install --user Drives Python Developers Crazy,1816,41,0,11/25/2024
realpython,The Joy of Tinkering & Python Free-Threading Performance | Real Python Podcast #229,990,22,0,11/22/2024
realpython,Open Source Tip: How README Links Can Solve Your Last 20%,840,29,1,11/20/2024
realpython,No More Pip Installs! Use Wat for Quick Python Object Insights.,657,21,1,11/18/2024
realpython,Maintaining the Foundations of Python & Cautionary Tales | Real Python Podcast #228,826,21,0,11/15/2024
realpython,Formatting Floats Inside Python F-Strings: Rounding & Percentages,727,29,0,11/14/2024
realpython,Why Python Logging Feels Hard (and How to Start),1442,30,1,11/11/2024
realpython,New PEPs: Template Strings & External Wheel Hosting | Real Python Podcast #227,761,17,0,11/8/2024
realpython,Introduction to Web Scraping With Python: Your Scraping Environment & Creating BeautifulSoup Objects,1067,45,5,11/7/2024
realpython,Safeguard Your Code! How PEP 750 Enhances Python f-Strings,1193,50,1,11/4/2024
realpython,PySheets: Spreadsheets in the Browser Using PyScript | Real Python Podcast #226,1590,35,0,11/1/2024
realpython,Magic Methods: Initializing and Instantiating,1246,49,0,10/31/2024
realpython,What Will You Learn From Real Python? (Trailer),6573,40,0,10/30/2024
realpython,Rebuild Customer Trust: Leveraging Data Insights for Better Connections,642,18,0,10/30/2024
realpython,our first gen z edit!,1086,41,4,10/28/2024
realpython,YAML vs JSON: Why Anchors Make YAML a Game Changer,1542,38,1,10/25/2024
realpython,Python Getting Faster and Leaner & Ideas for Django Projects | Real Python Podcast #225,1346,30,0,10/25/2024
realpython,How to Handle 24-bit WAV Files in Python,833,10,0,10/23/2024
realpython,Making Python More Approachable,769,13,0,10/21/2024
realpython,It Doesn't Have to Be Perfect!,523,10,0,10/18/2024
realpython,From the Marines to Python: The Mike Tyson Approach to Deadlines,620,18,1,10/16/2024
realpython,Access Free City Data: Search For This,7927,158,1,10/14/2024
realpython,From Bartender to Developer: A Second Career Success Story,896,21,0,10/11/2024
realpython,From Web Dev to AI: Strategies for a Successful Shift,888,20,1,10/6/2024
realpython,"Python's Mutable vs Immutable Types: Lists, Tuples, and Identity",1100,33,0,10/3/2024
realpython,The Battle Between Python & Apple's Sandbox Restrictions,760,20,0,10/1/2024
realpython,Using Virtual Environments in Docker & Comparing Python Dev Tools | Real Python Podcast #222,1625,35,2,9/27/2024
realpython,Simplify Scheduling with Constraint Programming,921,32,0,9/24/2024
realpython,Thriving as a Developer With ADHD | Real Python Podcast #221,1408,39,7,9/20/2024
realpython,Prototypes Gone Wrong: The Dangers of Rushing to Production,2223,45,5,9/18/2024
realpython,Configuring Git Pre-Commit Hooks & Estimating Software Projects | Real Python Podcast #220,1215,25,0,9/13/2024
realpython,Differences between __repr__ vs __str__ in Python,1006,31,2,9/12/2024
realpython,Unbelievably Stupid or Genius? The Wi-Fi Messaging Hack,5679,130,2,9/11/2024
realpython,Astrophysics and Astronomy With Python & PyCon Africa 2024 | Real Python Podcast #219,1281,27,2,9/6/2024
realpython,Why Your Raspberry Pi Fails: A Hidden Hardware Problem,912,30,2,9/3/2024
realpython,Astronomy & Python With Astropy - Conjunction Introduction,1501,68,0,8/29/2024
realpython,Exploring Robotics and Python Through Electronic Projects | Real Python Podcast #218,1557,36,2,8/23/2024
realpython,Exploring Astrophysics With Python - Planetary Slingshot Boost,1301,53,3,8/22/2024
realpython,Packaging Data Analyses & Using pandas GroupBy | Real Python Podcast #217,1324,22,0,8/16/2024
realpython,Exploring Python Dictionaries and Sorting,982,39,2,8/15/2024
realpython,Working With APIs in Python,1800,70,1,8/8/2024
realpython,What is a Polyglot programmer? #210,1151,42,1,8/6/2024
realpython,Discord solves their testing problem,795,21,2,7/30/2024
realpython,Build Captivating Display Tables in Python With Great Tables | Real Python Podcast #214,1517,18,3,7/26/2024
realpython,pandas GroupBy and Workflow Refresher,557,14,0,7/25/2024
realpython,Constraint Programming & Exploring Python's Built-in Functions | Real Python Podcast #213,1467,30,0,7/19/2024
realpython,Web Scraping Practice: Intro to Web Scraping With Python,1216,53,2,7/18/2024
realpython,Digging Into Graph Theory in Python With David Amos | Real Python Podcast #212,1436,24,0,7/12/2024
realpython,Customizing VS Code Settings and Creating a Profile,4007,71,4,7/11/2024
realpython,Python Doesn't Round Numbers the Way You Might Think | Real Python Podcast #211,1189,16,1,7/5/2024
realpython,Working With Constants in Python,1337,45,5,7/4/2024
realpython,Creating a Guitar Synthesizer & Generating WAV Files With Python | Real Python Podcast #210,980,16,1,6/28/2024
realpython,Starting to Build a GUI in Python With PyQt,1884,70,1,6/27/2024
realpython,Python's Command-Line Utilities & Music Information Retrieval Tools | Real Python Podcast #208,944,15,2,6/21/2024
realpython,Introduction to Rounding Numbers in Python,821,35,3,6/20/2024
realpython,Detecting Outliers in Your Data With Python | Real Python Podcast #208,1210,16,1,6/14/2024
realpython,Using Python to List the files in a Directory,1171,53,3,6/13/2024
realpython,Start Working With Python's Tkinter GUI Framework,1199,46,2,5/23/2024
realpython,Querying OpenStreetMaps via API & Lazy Evaluation in Python | Real Python Podcast #204,806,12,1,5/10/2024
realpython,Working With Scopes Practice: Python Basics Exercises,992,29,0,4/25/2024
realpython,Decoupling Systems to Get Closer to the Data | Real Python Podcast #201,856,12,1,4/19/2024
realpython,Understanding Python's raise for Crafting Exceptions,1187,36,2,4/18/2024
realpython,Avoiding Error Culture and Getting Help Inside Python | Real Python Podcast #200,773,20,2,4/12/2024
realpython,Leveraging Documents and Data to Create a Custom LLM Chatbot | Real Python Podcast #199,1079,26,2,4/5/2024
realpython,Working with Tensors and TensorFlow,1437,59,2,4/4/2024
realpython,Using Python in Bioinformatics and the Laboratory | Real Python Podcast #197,939,19,0,3/22/2024
realpython,Moving from Flat Files to SQLite in Python,1459,71,3,3/21/2024
realpython,Exploring Duck Typing in Python & Dynamics of Monkey Patching | Real Python Podcast #196,851,25,1,3/15/2024
realpython,Dictionaries Practice: Python Basics Exercises,1843,82,3,3/14/2024
realpython,Building a Healthy Developer Mindset While Learning Python | Real Python Podcast #195,1205,29,0,3/8/2024
realpython,Introduction to Celery and Creating Asynchronous Tasks for Django,8398,159,8,3/7/2024
realpython,Wes McKinney on Improving the Data Stack & Composable Systems | Real Python Podcast #193,1292,32,1,2/23/2024
realpython,Improving Python Console Output With Rich,14968,445,7,2/22/2024
realpython,Starting With Conway's Game of Life in Python,2795,88,6,2/15/2024
realpython,Focusing on Data Science & Less on Engineering and Dependencies | Real Python Podcast #191,1003,19,0,2/9/2024
realpython,Tuples and Lists Practice: Python Basics Exercises,1425,50,2,2/8/2024
realpython,Great Starting Points for Contributing to Open Source | Real Python Podcast #190,927,23,1,2/2/2024
realpython,Building a Python Debugger & Preparing for NumPy 2.0 | Real Python Podcast #189,1016,21,1,1/26/2024
realpython,Starting With Python Tuples: Python Basics,1460,46,3,1/25/2024
realpython,Serializing Data With Python & Underscore Naming Conventions | Real Python Podcast #187,864,20,3,1/12/2024
realpython,Using urllib to Make a HTTP Request With Python,4690,116,1,1/4/2024
realpython,PyCoder's Weekly 2023 Wrap Up | Real Python Podcast #184,666,21,0,12/22/2023
realpython,Files and Filenames Practice: Python Basics Exercises,1922,75,1,12/21/2023
realpython,String Slicing and Concatenation Practice: Python Basics Exercises,1031,28,2,12/14/2023
realpython,Building a Python JSON Parser & Discussing Ideas for PEPs  | Real Python Podcast #182,946,18,2,12/1/2023
realpython,Advent of Code Using Python: Code Conversation,1754,55,1,11/30/2023
realpython,Python Modules Practice: Python Basics Exercises,1924,61,0,11/23/2023
realpython,Numbers and Math Practice: Python Basics Exercises,1046,49,0,11/9/2023
realpython,Improving Your Git Developer Experience in Python | Real Python Podcast #179,1103,27,2,11/3/2023
realpython,Working With bpython Enhanced REPL,1598,51,5,11/2/2023
realpython,Guiding Scientific Python Library Development | Real Python Podcast #178,807,25,0,10/27/2023
realpython,Welcoming PyPI's Safety & Security Engineer Mike Fiedler | Real Python Podcast #177,673,20,3,10/20/2023
realpython,Object-Oriented Programming Practice: Python Basic Exercises,4947,120,4,10/19/2023
realpython,Starting With Python's min() and max() Functions,1352,48,1,10/12/2023
realpython,Exploring the New Features of Python 3.12 | Real Python Podcast #175,1445,42,0,10/6/2023
realpython,Python 3.12 - Preview of New Features,3904,160,5,10/5/2023
realpython,Considering ChatGPT's Technical Review of a Programming Book | Real Python Podcast #174,1226,35,2,9/29/2023
realpython,Getting Involved in Open Source & Generating QR Codes With Python | Real Python Podcast #173,778,24,0,9/22/2023
realpython,Guidance on Object-Oriented Programming in Python,1638,58,0,9/21/2023
realpython,Measuring Multiple Facets of Python Performance With Scalene | Real Python Podcast #172,937,21,1,9/15/2023
realpython,Making Each Line of Code Efficient & Python In Excel | Real Python Podcast #171,1442,32,0,9/8/2023
realpython,Digging Into Class Concepts of Object-Oriented Programming,2144,80,3,9/7/2023
realpython,Start Using the Pillow Library to Process Images in Python,4216,135,4,8/17/2023
realpython,Common Python Stumbling Blocks & Quirky Behaviors | Real Python Podcast #168,1010,21,2,8/11/2023
realpython,Exploring pandas 2.0 & Targets for Apache Arrow | Real Python Podcast #167,1270,28,5,8/4/2023
realpython,Leveraging the Features of Your Database With Postgres and Python | Real Python Podcast #165,1497,40,2,7/21/2023
realpython,Structuring a Binary File Format in Python to Serialize and Store Mazes,1435,37,1,7/13/2023
realpython,Structuring a Binary File Format in Python to Serialize and Store Mazes,1435,37,1,7/13/2023
realpython,Python Crash Course & Learning Enough to Start Creating | Real Python Podcast #163,2565,71,2,7/7/2023
realpython,Get Started With Python's filter() function,1573,78,2,7/6/2023
realpython,Resources and Advice for Building CircuitPython Projects | Real Python Podcast #161,782,32,0,6/23/2023
realpython,Starting With Recursion in Python,1883,73,4,6/22/2023
realpython,Inheriting a Large Python Code Base & Building a GUI With Kivy | Real Python Podcast #160,887,26,0,6/16/2023
realpython,"Volunteering, Organizing, and Finding a Python Community | Real Python Podcast #159",755,18,0,6/9/2023
realpython,Modeling a Maze With Python and Object-Oriented Programming,3824,104,5,6/8/2023
realpython,Finding the First Match From a Python Iterable,1551,60,0,6/1/2023
realpython,Introduction to k-Nearest Neighbors (kNN) in Python,1452,64,4,5/25/2023
realpython,Python Metaclasses: Everything is an Object,8231,268,12,5/18/2023
realpython,Virtual Environment Structure & Surveying the Packaging Ecosystem | Real Python Podcast #156,1092,34,3,5/12/2023
realpython,Getting to Know the Python Standard REPL,2363,67,2,5/11/2023
realpython,Targeting WebAssembly Platforms & Distilling a Minimum Viable Python | Real Python Podcast #154,939,18,2,4/28/2023
realpython,Starting With Python's assert Statement,2463,81,0,4/27/2023
realpython,Installing Packages With pip: Python Basics,15975,188,11,4/20/2023
realpython,Seeking Faster Text Processing & Python's .__repr__() vs .__str__() | Real Python Podcast #153,1403,27,0,4/14/2023
realpython,Unique Features of Python's OrderedDict,2393,61,3,4/13/2023
realpython,Automate Processes and Distribute Python Tools With RPA and RCC | Real Python Podcast #152,2125,43,2,4/7/2023
realpython,Identifying a Substring Within a Python String,1577,59,1,4/6/2023
realpython,Evaluating Python Packages & Celebrating 20 Years of PyCon US | Real Python Podcast #151,1146,20,0,3/31/2023
realpython,Starting With YAML and PyYAML in Python,4187,112,3,3/30/2023
realpython,Lessons Learned From Four Years Programming With Python | Real Python Podcast #150,2597,65,3,3/24/2023
realpython,Using Python's Built-in sum() Function,2889,61,1,3/23/2023
realpython,Introduction to Sphinx Python Document Generation,44913,421,17,3/16/2023
realpython,Using Python's zipfile to Work With Existing Zip files,2820,63,1,3/9/2023
